"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","EMP","TOT","PC_WKGPOP","Q","2016-Q1",74.28686,
"DEU","EMP","TOT","PC_WKGPOP","Q","2016-Q2",74.44415,
"DEU","EMP","TOT","PC_WKGPOP","Q","2016-Q3",74.88385,
"DEU","EMP","TOT","PC_WKGPOP","Q","2016-Q4",74.99652,
"DEU","EMP","TOT","PC_WKGPOP","Q","2017-Q1",74.94144,
"DEU","EMP","TOT","PC_WKGPOP","Q","2017-Q2",75.16875,
"DEU","EMP","TOT","PC_WKGPOP","Q","2017-Q3",75.3052,
"DEU","EMP","TOT","PC_WKGPOP","Q","2017-Q4",75.57825,
"DEU","EMP","TOT","PC_WKGPOP","Q","2018-Q1",75.67677,
"DEU","EMP","TOT","PC_WKGPOP","Q","2018-Q2",75.7392,
"DEU","EMP","TOT","PC_WKGPOP","Q","2018-Q3",76.04229,
"DEU","EMP","TOT","PC_WKGPOP","Q","2018-Q4",76.22778,
"DEU","EMP","TOT","PC_WKGPOP","Q","2019-Q1",76.49518,
"DEU","EMP","TOT","PC_WKGPOP","Q","2019-Q2",76.67345,
"DEU","EMP","TOT","PC_WKGPOP","Q","2019-Q3",76.76378,
"DEU","EMP","TOT","PC_WKGPOP","Q","2019-Q4",76.82298,"B"
"DEU","EMP","TOT","PC_WKGPOP","Q","2020-Q1",76.26958,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2020-Q2",76.03625,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2020-Q3",76.02081,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2020-Q4",76.29321,"E"
"DEU","EMP","TOT","PC_WKGPOP","Q","2021-Q1",75.47743,
"DEU","EMP","TOT","PC_WKGPOP","Q","2021-Q2",75.94184,
"GRC","EMP","TOT","PC_WKGPOP","Q","1998-Q1",55.60656,
"GRC","EMP","TOT","PC_WKGPOP","Q","1998-Q2",55.85064,
"GRC","EMP","TOT","PC_WKGPOP","Q","1998-Q3",56.13288,
"GRC","EMP","TOT","PC_WKGPOP","Q","1998-Q4",56.21347,
"GRC","EMP","TOT","PC_WKGPOP","Q","1999-Q1",56.34367,
"GRC","EMP","TOT","PC_WKGPOP","Q","1999-Q2",55.80833,
"GRC","EMP","TOT","PC_WKGPOP","Q","1999-Q3",55.7033,
"GRC","EMP","TOT","PC_WKGPOP","Q","1999-Q4",55.74428,
"GRC","EMP","TOT","PC_WKGPOP","Q","2000-Q1",55.97697,
"GRC","EMP","TOT","PC_WKGPOP","Q","2000-Q2",56.33573,
"GRC","EMP","TOT","PC_WKGPOP","Q","2000-Q3",56.58033,
"GRC","EMP","TOT","PC_WKGPOP","Q","2000-Q4",56.92579,
"GRC","EMP","TOT","PC_WKGPOP","Q","2001-Q1",56.4291,
"GRC","EMP","TOT","PC_WKGPOP","Q","2001-Q2",56.28314,
"GRC","EMP","TOT","PC_WKGPOP","Q","2001-Q3",56.48402,
"GRC","EMP","TOT","PC_WKGPOP","Q","2001-Q4",56.21948,
"GRC","EMP","TOT","PC_WKGPOP","Q","2002-Q1",56.4959,
"GRC","EMP","TOT","PC_WKGPOP","Q","2002-Q2",57.36819,
"GRC","EMP","TOT","PC_WKGPOP","Q","2002-Q3",57.6744,
"GRC","EMP","TOT","PC_WKGPOP","Q","2002-Q4",58.02949,
"GRC","EMP","TOT","PC_WKGPOP","Q","2003-Q1",58.2086,
"GRC","EMP","TOT","PC_WKGPOP","Q","2003-Q2",58.42614,
"GRC","EMP","TOT","PC_WKGPOP","Q","2003-Q3",58.60285,
"GRC","EMP","TOT","PC_WKGPOP","Q","2003-Q4",58.68823,
"GRC","EMP","TOT","PC_WKGPOP","Q","2004-Q1",58.77253,
"GRC","EMP","TOT","PC_WKGPOP","Q","2004-Q2",59.08459,
"GRC","EMP","TOT","PC_WKGPOP","Q","2004-Q3",59.03773,
"GRC","EMP","TOT","PC_WKGPOP","Q","2004-Q4",59.367,
"GRC","EMP","TOT","PC_WKGPOP","Q","2005-Q1",59.46383,
"GRC","EMP","TOT","PC_WKGPOP","Q","2005-Q2",59.59544,
"GRC","EMP","TOT","PC_WKGPOP","Q","2005-Q3",59.47186,
"GRC","EMP","TOT","PC_WKGPOP","Q","2005-Q4",59.9929,
"GRC","EMP","TOT","PC_WKGPOP","Q","2006-Q1",60.37054,
"GRC","EMP","TOT","PC_WKGPOP","Q","2006-Q2",60.41311,
"GRC","EMP","TOT","PC_WKGPOP","Q","2006-Q3",60.7848,
"GRC","EMP","TOT","PC_WKGPOP","Q","2006-Q4",60.70437,
"GRC","EMP","TOT","PC_WKGPOP","Q","2007-Q1",60.6224,
"GRC","EMP","TOT","PC_WKGPOP","Q","2007-Q2",60.75491,
"GRC","EMP","TOT","PC_WKGPOP","Q","2007-Q3",60.96249,
"GRC","EMP","TOT","PC_WKGPOP","Q","2007-Q4",61.11488,
"GRC","EMP","TOT","PC_WKGPOP","Q","2008-Q1",61.17085,
"GRC","EMP","TOT","PC_WKGPOP","Q","2008-Q2",61.5702,
"GRC","EMP","TOT","PC_WKGPOP","Q","2008-Q3",61.43696,
"GRC","EMP","TOT","PC_WKGPOP","Q","2008-Q4",61.43771,
"GRC","EMP","TOT","PC_WKGPOP","Q","2009-Q1",61.03926,
"GRC","EMP","TOT","PC_WKGPOP","Q","2009-Q2",60.97032,
"GRC","EMP","TOT","PC_WKGPOP","Q","2009-Q3",60.8892,
"GRC","EMP","TOT","PC_WKGPOP","Q","2009-Q4",60.45486,
"GRC","EMP","TOT","PC_WKGPOP","Q","2010-Q1",60.06588,
"GRC","EMP","TOT","PC_WKGPOP","Q","2010-Q2",59.44873,
"GRC","EMP","TOT","PC_WKGPOP","Q","2010-Q3",58.82047,
"GRC","EMP","TOT","PC_WKGPOP","Q","2010-Q4",57.97734,
"GRC","EMP","TOT","PC_WKGPOP","Q","2011-Q1",56.91535,
"GRC","EMP","TOT","PC_WKGPOP","Q","2011-Q2",55.71979,
"GRC","EMP","TOT","PC_WKGPOP","Q","2011-Q3",54.46697,
"GRC","EMP","TOT","PC_WKGPOP","Q","2011-Q4",53.20306,
"GRC","EMP","TOT","PC_WKGPOP","Q","2012-Q1",52.37215,
"GRC","EMP","TOT","PC_WKGPOP","Q","2012-Q2",50.93084,
"GRC","EMP","TOT","PC_WKGPOP","Q","2012-Q3",50.00549,
"GRC","EMP","TOT","PC_WKGPOP","Q","2012-Q4",49.91627,
"GRC","EMP","TOT","PC_WKGPOP","Q","2013-Q1",49.22638,
"GRC","EMP","TOT","PC_WKGPOP","Q","2013-Q2",48.75114,
"GRC","EMP","TOT","PC_WKGPOP","Q","2013-Q3",48.51339,
"GRC","EMP","TOT","PC_WKGPOP","Q","2013-Q4",48.65332,
"GRC","EMP","TOT","PC_WKGPOP","Q","2014-Q1",49.27302,
"GRC","EMP","TOT","PC_WKGPOP","Q","2014-Q2",49.05242,
"GRC","EMP","TOT","PC_WKGPOP","Q","2014-Q3",49.52633,
"GRC","EMP","TOT","PC_WKGPOP","Q","2014-Q4",49.83975,
"GRC","EMP","TOT","PC_WKGPOP","Q","2015-Q1",49.98288,
"GRC","EMP","TOT","PC_WKGPOP","Q","2015-Q2",50.55311,
"GRC","EMP","TOT","PC_WKGPOP","Q","2015-Q3",50.9455,
"GRC","EMP","TOT","PC_WKGPOP","Q","2015-Q4",51.63618,
"GRC","EMP","TOT","PC_WKGPOP","Q","2016-Q1",51.77478,
"GRC","EMP","TOT","PC_WKGPOP","Q","2016-Q2",51.92533,
"GRC","EMP","TOT","PC_WKGPOP","Q","2016-Q3",52.24873,
"GRC","EMP","TOT","PC_WKGPOP","Q","2016-Q4",52.23873,
"GRC","EMP","TOT","PC_WKGPOP","Q","2017-Q1",52.88808,
"GRC","EMP","TOT","PC_WKGPOP","Q","2017-Q2",53.45948,
"GRC","EMP","TOT","PC_WKGPOP","Q","2017-Q3",53.79383,
"GRC","EMP","TOT","PC_WKGPOP","Q","2017-Q4",53.79692,
"GRC","EMP","TOT","PC_WKGPOP","Q","2018-Q1",54.14222,
"GRC","EMP","TOT","PC_WKGPOP","Q","2018-Q2",54.8013,
"GRC","EMP","TOT","PC_WKGPOP","Q","2018-Q3",55.17494,
"GRC","EMP","TOT","PC_WKGPOP","Q","2018-Q4",55.54342,
"GRC","EMP","TOT","PC_WKGPOP","Q","2019-Q1",55.8522,
"GRC","EMP","TOT","PC_WKGPOP","Q","2019-Q2",56.59154,
"GRC","EMP","TOT","PC_WKGPOP","Q","2019-Q3",56.65002,
"GRC","EMP","TOT","PC_WKGPOP","Q","2019-Q4",56.86855,
"GRC","EMP","TOT","PC_WKGPOP","Q","2020-Q1",56.71524,
"GRC","EMP","TOT","PC_WKGPOP","Q","2020-Q2",55.26184,
"GRC","EMP","TOT","PC_WKGPOP","Q","2020-Q3",56.25756,
"GRC","EMP","TOT","PC_WKGPOP","Q","2020-Q4",56.80347,"B"
"GRC","EMP","TOT","PC_WKGPOP","Q","2021-Q1",54.26146,
"GRC","EMP","TOT","PC_WKGPOP","Q","2021-Q2",56.39964,
"HUN","EMP","TOT","PC_WKGPOP","Q","1999-Q1",55.20819,
"HUN","EMP","TOT","PC_WKGPOP","Q","1999-Q2",55.51739,
"HUN","EMP","TOT","PC_WKGPOP","Q","1999-Q3",55.66936,
"HUN","EMP","TOT","PC_WKGPOP","Q","1999-Q4",55.87065,
"HUN","EMP","TOT","PC_WKGPOP","Q","2000-Q1",56.00743,
"HUN","EMP","TOT","PC_WKGPOP","Q","2000-Q2",56.07438,
"HUN","EMP","TOT","PC_WKGPOP","Q","2000-Q3",56.30701,
"HUN","EMP","TOT","PC_WKGPOP","Q","2000-Q4",56.65417,
"HUN","EMP","TOT","PC_WKGPOP","Q","2001-Q1",56.46556,
"HUN","EMP","TOT","PC_WKGPOP","Q","2001-Q2",56.15623,
"HUN","EMP","TOT","PC_WKGPOP","Q","2001-Q3",56.1875,
"HUN","EMP","TOT","PC_WKGPOP","Q","2001-Q4",55.95285,
"HUN","EMP","TOT","PC_WKGPOP","Q","2002-Q1",56.20013,
"HUN","EMP","TOT","PC_WKGPOP","Q","2002-Q2",56.21382,
"HUN","EMP","TOT","PC_WKGPOP","Q","2002-Q3",56.15952,
"HUN","EMP","TOT","PC_WKGPOP","Q","2002-Q4",56.28788,
"HUN","EMP","TOT","PC_WKGPOP","Q","2003-Q1",56.54531,
"HUN","EMP","TOT","PC_WKGPOP","Q","2003-Q2",57.08412,
"HUN","EMP","TOT","PC_WKGPOP","Q","2003-Q3",57.17626,
"HUN","EMP","TOT","PC_WKGPOP","Q","2003-Q4",57.24734,
"HUN","EMP","TOT","PC_WKGPOP","Q","2004-Q1",57.04515,
"HUN","EMP","TOT","PC_WKGPOP","Q","2004-Q2",56.67309,
"HUN","EMP","TOT","PC_WKGPOP","Q","2004-Q3",56.5415,
"HUN","EMP","TOT","PC_WKGPOP","Q","2004-Q4",56.78144,
"HUN","EMP","TOT","PC_WKGPOP","Q","2005-Q1",56.84849,
"HUN","EMP","TOT","PC_WKGPOP","Q","2005-Q2",56.82535,
"HUN","EMP","TOT","PC_WKGPOP","Q","2005-Q3",57.02572,
"HUN","EMP","TOT","PC_WKGPOP","Q","2005-Q4",56.96516,
"HUN","EMP","TOT","PC_WKGPOP","Q","2006-Q1",57.3451,
"HUN","EMP","TOT","PC_WKGPOP","Q","2006-Q2",57.44542,
"HUN","EMP","TOT","PC_WKGPOP","Q","2006-Q3",57.19133,
"HUN","EMP","TOT","PC_WKGPOP","Q","2006-Q4",57.42239,
"HUN","EMP","TOT","PC_WKGPOP","Q","2007-Q1",57.39531,
"HUN","EMP","TOT","PC_WKGPOP","Q","2007-Q2",57.18367,
"HUN","EMP","TOT","PC_WKGPOP","Q","2007-Q3",56.94158,
"HUN","EMP","TOT","PC_WKGPOP","Q","2007-Q4",56.62767,
"HUN","EMP","TOT","PC_WKGPOP","Q","2008-Q1",56.50154,
"HUN","EMP","TOT","PC_WKGPOP","Q","2008-Q2",56.26581,
"HUN","EMP","TOT","PC_WKGPOP","Q","2008-Q3",56.5273,
"HUN","EMP","TOT","PC_WKGPOP","Q","2008-Q4",56.2369,
"HUN","EMP","TOT","PC_WKGPOP","Q","2009-Q1",55.5206,
"HUN","EMP","TOT","PC_WKGPOP","Q","2009-Q2",55.27045,
"HUN","EMP","TOT","PC_WKGPOP","Q","2009-Q3",54.57966,
"HUN","EMP","TOT","PC_WKGPOP","Q","2009-Q4",54.79185,
"HUN","EMP","TOT","PC_WKGPOP","Q","2010-Q1",54.85553,
"HUN","EMP","TOT","PC_WKGPOP","Q","2010-Q2",54.86557,
"HUN","EMP","TOT","PC_WKGPOP","Q","2010-Q3",55.03249,
"HUN","EMP","TOT","PC_WKGPOP","Q","2010-Q4",55.03944,
"HUN","EMP","TOT","PC_WKGPOP","Q","2011-Q1",55.10292,
"HUN","EMP","TOT","PC_WKGPOP","Q","2011-Q2",55.41181,
"HUN","EMP","TOT","PC_WKGPOP","Q","2011-Q3",55.50336,
"HUN","EMP","TOT","PC_WKGPOP","Q","2011-Q4",55.7119,
"HUN","EMP","TOT","PC_WKGPOP","Q","2012-Q1",55.95275,
"HUN","EMP","TOT","PC_WKGPOP","Q","2012-Q2",56.48524,
"HUN","EMP","TOT","PC_WKGPOP","Q","2012-Q3",57.05189,
"HUN","EMP","TOT","PC_WKGPOP","Q","2012-Q4",57.14382,
"HUN","EMP","TOT","PC_WKGPOP","Q","2013-Q1",56.84594,
"HUN","EMP","TOT","PC_WKGPOP","Q","2013-Q2",57.88463,
"HUN","EMP","TOT","PC_WKGPOP","Q","2013-Q3",58.33581,
"HUN","EMP","TOT","PC_WKGPOP","Q","2013-Q4",59.22988,
"HUN","EMP","TOT","PC_WKGPOP","Q","2014-Q1",61.28333,
"HUN","EMP","TOT","PC_WKGPOP","Q","2014-Q2",61.26231,
"HUN","EMP","TOT","PC_WKGPOP","Q","2014-Q3",62.08495,
"HUN","EMP","TOT","PC_WKGPOP","Q","2014-Q4",62.49766,
"HUN","EMP","TOT","PC_WKGPOP","Q","2015-Q1",63.00931,
"HUN","EMP","TOT","PC_WKGPOP","Q","2015-Q2",63.6982,
"HUN","EMP","TOT","PC_WKGPOP","Q","2015-Q3",64.35357,
"HUN","EMP","TOT","PC_WKGPOP","Q","2015-Q4",64.72108,
"HUN","EMP","TOT","PC_WKGPOP","Q","2016-Q1",65.57572,
"HUN","EMP","TOT","PC_WKGPOP","Q","2016-Q2",66.35829,
"HUN","EMP","TOT","PC_WKGPOP","Q","2016-Q3",66.77679,
"HUN","EMP","TOT","PC_WKGPOP","Q","2016-Q4",67.39362,
"HUN","EMP","TOT","PC_WKGPOP","Q","2017-Q1",67.56453,
"HUN","EMP","TOT","PC_WKGPOP","Q","2017-Q2",68.03654,
"HUN","EMP","TOT","PC_WKGPOP","Q","2017-Q3",68.4032,
"HUN","EMP","TOT","PC_WKGPOP","Q","2017-Q4",68.6917,
"HUN","EMP","TOT","PC_WKGPOP","Q","2018-Q1",69.0088,
"HUN","EMP","TOT","PC_WKGPOP","Q","2018-Q2",69.2832,
"HUN","EMP","TOT","PC_WKGPOP","Q","2018-Q3",69.2409,
"HUN","EMP","TOT","PC_WKGPOP","Q","2018-Q4",69.45745,
"HUN","EMP","TOT","PC_WKGPOP","Q","2019-Q1",70.13831,
"HUN","EMP","TOT","PC_WKGPOP","Q","2019-Q2",70.08907,
"HUN","EMP","TOT","PC_WKGPOP","Q","2019-Q3",70.00723,
"HUN","EMP","TOT","PC_WKGPOP","Q","2019-Q4",70.21009,
"HUN","EMP","TOT","PC_WKGPOP","Q","2020-Q1",69.93896,
"HUN","EMP","TOT","PC_WKGPOP","Q","2020-Q2",68.84309,
"HUN","EMP","TOT","PC_WKGPOP","Q","2020-Q3",69.88078,
"HUN","EMP","TOT","PC_WKGPOP","Q","2020-Q4",70.04329,"B"
"HUN","EMP","TOT","PC_WKGPOP","Q","2021-Q1",72.02935,
"HUN","EMP","TOT","PC_WKGPOP","Q","2021-Q2",72.91107,
"ISL","EMP","TOT","PC_WKGPOP","Q","2003-Q1",83.17052,
"ISL","EMP","TOT","PC_WKGPOP","Q","2003-Q2",83.31832,
"ISL","EMP","TOT","PC_WKGPOP","Q","2003-Q3",83.93375,
"ISL","EMP","TOT","PC_WKGPOP","Q","2003-Q4",82.58835,
"ISL","EMP","TOT","PC_WKGPOP","Q","2004-Q1",82.20611,
"ISL","EMP","TOT","PC_WKGPOP","Q","2004-Q2",82.07141,
"ISL","EMP","TOT","PC_WKGPOP","Q","2004-Q3",82.2841,
"ISL","EMP","TOT","PC_WKGPOP","Q","2004-Q4",82.57493,
"ISL","EMP","TOT","PC_WKGPOP","Q","2005-Q1",83.19308,
"ISL","EMP","TOT","PC_WKGPOP","Q","2005-Q2",83.77869,
"ISL","EMP","TOT","PC_WKGPOP","Q","2005-Q3",83.47967,
"ISL","EMP","TOT","PC_WKGPOP","Q","2005-Q4",84.13386,
"ISL","EMP","TOT","PC_WKGPOP","Q","2006-Q1",84.27644,
"ISL","EMP","TOT","PC_WKGPOP","Q","2006-Q2",84.49879,
"ISL","EMP","TOT","PC_WKGPOP","Q","2006-Q3",84.61319,
"ISL","EMP","TOT","PC_WKGPOP","Q","2006-Q4",84.98994,
"ISL","EMP","TOT","PC_WKGPOP","Q","2007-Q1",85.95275,
"ISL","EMP","TOT","PC_WKGPOP","Q","2007-Q2",84.87663,
"ISL","EMP","TOT","PC_WKGPOP","Q","2007-Q3",84.92661,
"ISL","EMP","TOT","PC_WKGPOP","Q","2007-Q4",84.85057,
"ISL","EMP","TOT","PC_WKGPOP","Q","2008-Q1",84.29449,
"ISL","EMP","TOT","PC_WKGPOP","Q","2008-Q2",84.54582,
"ISL","EMP","TOT","PC_WKGPOP","Q","2008-Q3",83.38958,
"ISL","EMP","TOT","PC_WKGPOP","Q","2008-Q4",82.20893,
"ISL","EMP","TOT","PC_WKGPOP","Q","2009-Q1",78.94457,
"ISL","EMP","TOT","PC_WKGPOP","Q","2009-Q2",77.37479,
"ISL","EMP","TOT","PC_WKGPOP","Q","2009-Q3",78.51903,
"ISL","EMP","TOT","PC_WKGPOP","Q","2009-Q4",78.47197,
"ISL","EMP","TOT","PC_WKGPOP","Q","2010-Q1",78.77249,
"ISL","EMP","TOT","PC_WKGPOP","Q","2010-Q2",78.48071,
"ISL","EMP","TOT","PC_WKGPOP","Q","2010-Q3",77.53566,
"ISL","EMP","TOT","PC_WKGPOP","Q","2010-Q4",77.88244,
"ISL","EMP","TOT","PC_WKGPOP","Q","2011-Q1",78.7389,
"ISL","EMP","TOT","PC_WKGPOP","Q","2011-Q2",78.91856,
"ISL","EMP","TOT","PC_WKGPOP","Q","2011-Q3",77.76067,
"ISL","EMP","TOT","PC_WKGPOP","Q","2011-Q4",78.43781,
"ISL","EMP","TOT","PC_WKGPOP","Q","2012-Q1",78.43429,
"ISL","EMP","TOT","PC_WKGPOP","Q","2012-Q2",79.92248,
"ISL","EMP","TOT","PC_WKGPOP","Q","2012-Q3",79.9797,
"ISL","EMP","TOT","PC_WKGPOP","Q","2012-Q4",80.32217,
"ISL","EMP","TOT","PC_WKGPOP","Q","2013-Q1",80.0577,
"ISL","EMP","TOT","PC_WKGPOP","Q","2013-Q2",80.6316,
"ISL","EMP","TOT","PC_WKGPOP","Q","2013-Q3",81.8048,
"ISL","EMP","TOT","PC_WKGPOP","Q","2013-Q4",81.86376,
"ISL","EMP","TOT","PC_WKGPOP","Q","2014-Q1",81.66035,
"ISL","EMP","TOT","PC_WKGPOP","Q","2014-Q2",83.47592,
"ISL","EMP","TOT","PC_WKGPOP","Q","2014-Q3",83.12941,
"ISL","EMP","TOT","PC_WKGPOP","Q","2014-Q4",83.56594,
"ISL","EMP","TOT","PC_WKGPOP","Q","2015-Q1",84.17097,
"ISL","EMP","TOT","PC_WKGPOP","Q","2015-Q2",84.76295,
"ISL","EMP","TOT","PC_WKGPOP","Q","2015-Q3",84.72033,
"ISL","EMP","TOT","PC_WKGPOP","Q","2015-Q4",85.15008,
"ISL","EMP","TOT","PC_WKGPOP","Q","2016-Q1",85.66811,
"ISL","EMP","TOT","PC_WKGPOP","Q","2016-Q2",86.60744,
"ISL","EMP","TOT","PC_WKGPOP","Q","2016-Q3",86.94827,
"ISL","EMP","TOT","PC_WKGPOP","Q","2016-Q4",86.93145,
"ISL","EMP","TOT","PC_WKGPOP","Q","2017-Q1",86.80341,
"ISL","EMP","TOT","PC_WKGPOP","Q","2017-Q2",87.10645,
"ISL","EMP","TOT","PC_WKGPOP","Q","2017-Q3",85.03551,
"ISL","EMP","TOT","PC_WKGPOP","Q","2017-Q4",85.51335,
"ISL","EMP","TOT","PC_WKGPOP","Q","2018-Q1",84.98853,
"ISL","EMP","TOT","PC_WKGPOP","Q","2018-Q2",84.53468,
"ISL","EMP","TOT","PC_WKGPOP","Q","2018-Q3",85.33657,
"ISL","EMP","TOT","PC_WKGPOP","Q","2018-Q4",85.49363,
"ISL","EMP","TOT","PC_WKGPOP","Q","2019-Q1",85.33941,
"ISL","EMP","TOT","PC_WKGPOP","Q","2019-Q2",84.90231,
"ISL","EMP","TOT","PC_WKGPOP","Q","2019-Q3",82.47989,
"ISL","EMP","TOT","PC_WKGPOP","Q","2019-Q4",83.69937,
"ISL","EMP","TOT","PC_WKGPOP","Q","2020-Q1",83.03415,
"ISL","EMP","TOT","PC_WKGPOP","Q","2020-Q2",79.61266,
"ISL","EMP","TOT","PC_WKGPOP","Q","2020-Q3",81.63451,"B"
"ISL","EMP","TOT","PC_WKGPOP","Q","2020-Q4",76.9638,"B"
"ISL","EMP","TOT","PC_WKGPOP","Q","2021-Q1",77.84422,
"ISL","EMP","TOT","PC_WKGPOP","Q","2021-Q2",79.34076,
"IRL","EMP","TOT","PC_WKGPOP","Q","1999-Q2",63.08013,
"IRL","EMP","TOT","PC_WKGPOP","Q","1999-Q3",63.77315,
"IRL","EMP","TOT","PC_WKGPOP","Q","1999-Q4",64.18932,
"IRL","EMP","TOT","PC_WKGPOP","Q","2000-Q1",64.62188,
"IRL","EMP","TOT","PC_WKGPOP","Q","2000-Q2",65.12254,
"IRL","EMP","TOT","PC_WKGPOP","Q","2000-Q3",65.43256,
"IRL","EMP","TOT","PC_WKGPOP","Q","2000-Q4",65.54397,
"IRL","EMP","TOT","PC_WKGPOP","Q","2001-Q1",65.73882,
"IRL","EMP","TOT","PC_WKGPOP","Q","2001-Q2",65.72372,
"IRL","EMP","TOT","PC_WKGPOP","Q","2001-Q3",66.00138,
"IRL","EMP","TOT","PC_WKGPOP","Q","2001-Q4",65.83277,
"IRL","EMP","TOT","PC_WKGPOP","Q","2002-Q1",65.62794,
"IRL","EMP","TOT","PC_WKGPOP","Q","2002-Q2",65.59035,
"IRL","EMP","TOT","PC_WKGPOP","Q","2002-Q3",65.34321,
"IRL","EMP","TOT","PC_WKGPOP","Q","2002-Q4",65.26238,
"IRL","EMP","TOT","PC_WKGPOP","Q","2003-Q1",65.29475,
"IRL","EMP","TOT","PC_WKGPOP","Q","2003-Q2",65.49341,
"IRL","EMP","TOT","PC_WKGPOP","Q","2003-Q3",65.40244,
"IRL","EMP","TOT","PC_WKGPOP","Q","2003-Q4",65.8063,
"IRL","EMP","TOT","PC_WKGPOP","Q","2004-Q1",66.04763,
"IRL","EMP","TOT","PC_WKGPOP","Q","2004-Q2",65.96355,
"IRL","EMP","TOT","PC_WKGPOP","Q","2004-Q3",66.28184,
"IRL","EMP","TOT","PC_WKGPOP","Q","2004-Q4",66.81186,
"IRL","EMP","TOT","PC_WKGPOP","Q","2005-Q1",67.18142,
"IRL","EMP","TOT","PC_WKGPOP","Q","2005-Q2",67.51587,
"IRL","EMP","TOT","PC_WKGPOP","Q","2005-Q3",67.89343,
"IRL","EMP","TOT","PC_WKGPOP","Q","2005-Q4",67.99429,
"IRL","EMP","TOT","PC_WKGPOP","Q","2006-Q1",68.48476,
"IRL","EMP","TOT","PC_WKGPOP","Q","2006-Q2",68.45834,
"IRL","EMP","TOT","PC_WKGPOP","Q","2006-Q3",68.71059,
"IRL","EMP","TOT","PC_WKGPOP","Q","2006-Q4",69.00396,
"IRL","EMP","TOT","PC_WKGPOP","Q","2007-Q1",71.805,
"IRL","EMP","TOT","PC_WKGPOP","Q","2007-Q2",71.81419,
"IRL","EMP","TOT","PC_WKGPOP","Q","2007-Q3",71.83748,
"IRL","EMP","TOT","PC_WKGPOP","Q","2007-Q4",71.50362,
"IRL","EMP","TOT","PC_WKGPOP","Q","2008-Q1",71.05537,
"IRL","EMP","TOT","PC_WKGPOP","Q","2008-Q2",70.32677,
"IRL","EMP","TOT","PC_WKGPOP","Q","2008-Q3",69.35559,
"IRL","EMP","TOT","PC_WKGPOP","Q","2008-Q4",67.93954,
"IRL","EMP","TOT","PC_WKGPOP","Q","2009-Q1",65.34154,
"IRL","EMP","TOT","PC_WKGPOP","Q","2009-Q2",63.9165,
"IRL","EMP","TOT","PC_WKGPOP","Q","2009-Q3",62.9808,
"IRL","EMP","TOT","PC_WKGPOP","Q","2009-Q4",62.30585,
"IRL","EMP","TOT","PC_WKGPOP","Q","2010-Q1",61.61218,
"IRL","EMP","TOT","PC_WKGPOP","Q","2010-Q2",61.22951,
"IRL","EMP","TOT","PC_WKGPOP","Q","2010-Q3",60.91656,
"IRL","EMP","TOT","PC_WKGPOP","Q","2010-Q4",60.1999,
"IRL","EMP","TOT","PC_WKGPOP","Q","2011-Q1",60.13515,
"IRL","EMP","TOT","PC_WKGPOP","Q","2011-Q2",60.27697,
"IRL","EMP","TOT","PC_WKGPOP","Q","2011-Q3",59.75644,
"IRL","EMP","TOT","PC_WKGPOP","Q","2011-Q4",60.00367,
"IRL","EMP","TOT","PC_WKGPOP","Q","2012-Q1",59.76432,
"IRL","EMP","TOT","PC_WKGPOP","Q","2012-Q2",59.78063,
"IRL","EMP","TOT","PC_WKGPOP","Q","2012-Q3",59.92514,
"IRL","EMP","TOT","PC_WKGPOP","Q","2012-Q4",60.1895,
"IRL","EMP","TOT","PC_WKGPOP","Q","2013-Q1",60.88578,
"IRL","EMP","TOT","PC_WKGPOP","Q","2013-Q2",61.49409,
"IRL","EMP","TOT","PC_WKGPOP","Q","2013-Q3",62.09271,
"IRL","EMP","TOT","PC_WKGPOP","Q","2013-Q4",62.48528,
"IRL","EMP","TOT","PC_WKGPOP","Q","2014-Q1",62.54692,
"IRL","EMP","TOT","PC_WKGPOP","Q","2014-Q2",62.73562,
"IRL","EMP","TOT","PC_WKGPOP","Q","2014-Q3",63.37785,
"IRL","EMP","TOT","PC_WKGPOP","Q","2014-Q4",63.89675,
"IRL","EMP","TOT","PC_WKGPOP","Q","2015-Q1",64.14125,
"IRL","EMP","TOT","PC_WKGPOP","Q","2015-Q2",64.65754,
"IRL","EMP","TOT","PC_WKGPOP","Q","2015-Q3",64.94462,
"IRL","EMP","TOT","PC_WKGPOP","Q","2015-Q4",65.25933,
"IRL","EMP","TOT","PC_WKGPOP","Q","2016-Q1",65.60482,
"IRL","EMP","TOT","PC_WKGPOP","Q","2016-Q2",66.39748,
"IRL","EMP","TOT","PC_WKGPOP","Q","2016-Q3",66.80547,
"IRL","EMP","TOT","PC_WKGPOP","Q","2016-Q4",66.97145,
"IRL","EMP","TOT","PC_WKGPOP","Q","2017-Q1",67.32351,
"IRL","EMP","TOT","PC_WKGPOP","Q","2017-Q2",67.53677,
"IRL","EMP","TOT","PC_WKGPOP","Q","2017-Q3",67.68586,
"IRL","EMP","TOT","PC_WKGPOP","Q","2017-Q4",68.10395,
"IRL","EMP","TOT","PC_WKGPOP","Q","2018-Q1",68.14151,
"IRL","EMP","TOT","PC_WKGPOP","Q","2018-Q2",68.6665,
