"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.972403513,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.744795183,
"EST","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.185256206,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.623618926,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.186148047,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.114915252,
"EST","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.198226873,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.972458502,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.898642354,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.358932466,
"EST","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.445376523,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.061719207,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.775124693,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.702069892,
"EST","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.3218572,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.632823933,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.583418518,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.61141816,
"EST","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.159558906,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.044844103,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.301769141,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q3",2.443141664,
"EST","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.588225205,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.868640988,
"EST","QGDP","TOT","PC_CHGPP","Q","2021-Q2",4.301437779,
"ESP","QGDP","TOT","PC_CHGPP","Q","1960-Q2",2.055865241,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1960-Q3",2.797368605,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1960-Q4",2.013018902,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1961-Q1",2.858310798,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1961-Q2",4.441130186,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.042474721,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1961-Q4",2.821708201,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1962-Q1",2.365594398,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1962-Q2",2.326175952,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.449012722,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.268262459,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1963-Q1",5.752952622,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1963-Q2",0.082890231,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.157735448,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.861635924,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1964-Q1",0.565485382,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.648014179,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1964-Q3",0.75129305,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1964-Q4",2.174160309,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1965-Q1",2.128162749,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.42662027,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.018033046,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.989390694,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1966-Q1",-0.680517619,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1966-Q2",5.167525676,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.98369138,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.270896926,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1967-Q1",0.27549265,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.201427228,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.715238061,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1967-Q4",-0.719103301,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1968-Q1",2.133945021,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1968-Q2",3.034022523,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1968-Q3",0.806297493,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1968-Q4",4.05340748,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1969-Q1",3.548013804,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1969-Q2",-0.337860483,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.86545295,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.119478214,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1970-Q1",1.869665315,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.158864024,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.511083262,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.789027645,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.780917772,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.950592658,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.839902173,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1971-Q4",2.013559197,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.622512359,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.362836116,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.196883976,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.981024409,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.840654752,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.782785541,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1973-Q3",1.651654071,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.645425147,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.698325068,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.263590499,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.705686378,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1974-Q4",0.066164419,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.501915997,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.083067768,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.436846242,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1975-Q4",0.702836933,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1976-Q1",0.993842659,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.154238868,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.969907983,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.767893364,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.792235802,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.453631189,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.332296681,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.668053727,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.624253076,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.202601685,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1978-Q3",-0.122709652,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1978-Q4",-0.147990953,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1979-Q1",-0.159395973,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.155449122,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.240502258,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.351518364,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.669637966,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1980-Q2",0.339903035,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.396523201,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1980-Q4",0.580015819,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1981-Q1",-0.566186107,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.110718617,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.444684894,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.099841043,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.411598396,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.379789937,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1982-Q3",0.67320739,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.352495983,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.365463092,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.617609594,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1983-Q3",0.147060704,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.646116914,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1984-Q1",0.827201218,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-0.308284679,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.870915218,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.127632419,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1985-Q1",1.115984954,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1985-Q2",-0.093929207,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.036666832,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.148468301,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.28204135,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1986-Q2",2.381555918,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1986-Q3",-0.705039025,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.638803135,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1987-Q1",2.048184242,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.49605753,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1987-Q3",2.065202533,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1987-Q4",2.045736097,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.321543408,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1988-Q2",1.22318158,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.802907916,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1988-Q4",-0.224281664,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1989-Q1",2.358130461,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.984088837,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1989-Q3",1.339679544,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1989-Q4",-0.166005345,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.87601898,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1990-Q2",1.699634141,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-0.29846911,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1990-Q4",3.78168337,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-1.921754413,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.219274668,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.755272475,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.497512438,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.997700538,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-1.303955142,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.0638667,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.651596125,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.932984303,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.00677533,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.203186557,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.376845971,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.827092028,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.219252651,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.793995059,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.374223486,"E"
"ESP","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.142035499,
"ESP","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.620257229,
"ESP","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.403677327,
"ESP","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.76005554,
"ESP","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.591061032,
"ESP","QGDP","TOT","PC_CHGPP","Q","1996-Q2",0.738336268,
"ESP","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.856899433,
"ESP","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.533380986,
"ESP","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.015318654,
"ESP","QGDP","TOT","PC_CHGPP","Q","1997-Q2",0.907001669,
"ESP","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.18948225,
"ESP","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.379162685,
"ESP","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.876198914,
"ESP","QGDP","TOT","PC_CHGPP","Q","1998-Q2",1.1279904,
"ESP","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.944739553,
"ESP","QGDP","TOT","PC_CHGPP","Q","1998-Q4",1.098466848,
"ESP","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.998461242,
"ESP","QGDP","TOT","PC_CHGPP","Q","1999-Q2",1.186014726,
"ESP","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.329460179,
"ESP","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.134278725,
"ESP","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.599659848,
"ESP","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.252231977,
"ESP","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.079224244,
"ESP","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.03044539,
"ESP","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.061758264,
"ESP","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.739115731,
"ESP","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.932024082,
"ESP","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.691906748,
"ESP","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.425504172,
"ESP","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.814943369,
"ESP","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.616462467,
"ESP","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.760736929,
"ESP","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.930720991,
"ESP","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.521062767,
"ESP","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.659429635,
"ESP","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.864495959,
"ESP","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.603043582,
"ESP","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.97698308,
"ESP","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.940418575,
"ESP","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.684310959,
"ESP","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.976289542,
"ESP","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.882073444,
"ESP","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.966995513,
"ESP","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.01386663,
"ESP","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.145103991,
"ESP","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.969214739,
"ESP","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.929139945,
"ESP","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.961484836,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.914765508,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.896255506,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.766768541,
"ESP","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.642845606,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.215766273,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.10925228,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.184139804,
"ESP","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.614017593,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.605535405,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.010778265,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.211128086,
"ESP","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-0.020400669,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.028195768,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.149925037,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.051135353,
"ESP","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.067103146,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.155975029,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.316890172,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.648079214,
"ESP","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.648559942,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.937141737,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.961234644,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.509690265,
"ESP","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.762656859,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.319631859,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.087487355,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.054727477,
"ESP","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.16661908,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.367436031,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.463352007,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.740035085,
"ESP","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.858377348,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.147594092,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.072777012,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.910029713,
"ESP","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.969062415,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.677651054,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.41940912,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.88706963,
"ESP","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.464567325,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.793789658,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.073786986,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.577280996,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.62554452,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.377842041,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.586193572,
